nodes,interval,blocksize,SBR,throughput,theoretical_throughput,avg_delay,avg_prop_delay,throughput_markov,waste_rate_markov,SBR_markov,throughput_simple,waste_rate_simple,SBR_simple
128,175,5350000,0.13,0.004796226,0.005714286,2.263,19.17145,0.005374749,0.000339537,0.059418943,-0.103836857,0.109551143,19.17145
2096,180,5350000,0.16,0.005221812,0.005555556,2.26299,28.39057,0.005113991,0.000441565,0.079481613,-0.152169833,0.157725389,28.39057
2096,85,5350000,0.26,0.010032802,0.011764706,2.26298,28.00003,0.00981178,0.001952926,0.165998681,-0.317647412,0.329412118,28.00003
2096,135,5350000,0.15,0.006322688,0.007407407,2.26298,27.80616,0.006638563,0.000768845,0.103794016,-0.198564148,0.205971556,27.80616
32,35,5350000,0.31,0.024349562,0.028571429,2.26314,19.75073,0.018480798,0.01009063,0.353172065,-0.535735143,0.564306571,19.75073
1,125,5350000,0,0.008333698,0.008,NaN,0,0.008,0,0,0.008,0,0
2096,135,5350000,0.19,0.006149956,0.007407407,2.26299,27.80616,0.006638563,0.000768845,0.103794016,-0.198564148,0.205971556,27.80616
512,15,5350000,0.58,0.025771861,0.066666667,2.26299,25.14969,0.009290757,0.05737591,0.860638645,-1.609979333,1.676646,25.14969
8,30,5350000,0.22,0.026346566,0.033333333,2.26261,9.97836,0.024196403,0.009136931,0.274107925,-0.299278667,0.332612,9.97836
2096,190,5350000,0.12,0.00491881,0.005263158,2.26297,27.68001,0.004876769,0.000386388,0.073413801,-0.140421105,0.145684263,27.68001
32,160,5350000,0.05,0.005711423,0.00625,2.2629,17.20362,0.005829418,0.000420582,0.067293187,-0.101272625,0.107522625,17.20362
2096,65,5350000,0.28,0.011909321,0.015384615,2.263,28.42761,0.011993999,0.003390617,0.220390088,-0.421963231,0.437347846,28.42761
512,25,5350000,0.46,0.018959495,0.04,2.26298,25.03856,0.019435943,0.020564057,0.514101423,-0.9615424,1.0015424,25.03856
128,195,5350000,0.09,0.004531817,0.005128205,2.26306,19.35786,0.004852086,0.000276119,0.053843185,-0.094142872,0.099271077,19.35786
128,140,5350000,0.12,0.005691136,0.007142857,2.26293,19.43807,0.006604953,0.000537904,0.075306613,-0.1317005,0.138843357,19.43807
8,90,5350000,0.08,0.010732634,0.011111111,2.26294,9.61569,0.010132795,0.000978316,0.088048431,-0.095729889,0.106841,9.61569
512,60,5350000,0.29,0.013416609,0.016666667,2.26301,23.87858,0.013261915,0.003404752,0.20428511,-0.381309667,0.397976333,23.87858
8,70,5350000,0.1,0.014032575,0.014285714,2.26294,9.64907,0.012662884,0.00162283,0.113598107,-0.123558143,0.137843857,9.64907
512,5,5350000,0.82,0.03611436,0.2,2.26297,28.35289,-0.382152532,0.582152532,2.910762659,-5.470578,5.670578,28.35289
1,110,5350000,0,0.009470113,0.009090909,NaN,0,0.009090909,0,0,0.009090909,0,0
32,60,5350000,0.24,0.014235273,0.016666667,2.26297,18.00832,0.013535963,0.003130703,0.187842208,-0.283472,0.300138667,18.00832
512,170,5350000,0.13,0.006146506,0.005882353,2.263,23.59054,0.005463348,0.000419005,0.071230899,-0.132885529,0.138767882,23.59054
32,50,5350000,0.17,0.015806648,0.02,2.26294,20.02808,0.014986159,0.005013841,0.250692043,-0.3805616,0.4005616,20.02808
32,170,5350000,0.09,0.00540673,0.005882353,2.26302,17.58127,0.005501617,0.000380736,0.064725074,-0.097536882,0.103419235,17.58127
8,85,5350000,0.1,0.01069293,0.011764706,2.26314,9.18668,0.010716843,0.001047863,0.089068337,-0.096313882,0.108078588,9.18668
512,25,5350000,0.5,0.021766445,0.04,2.26304,25.03856,0.019435943,0.020564057,0.514101423,-0.9615424,1.0015424,25.03856
512,90,5350000,0.24,0.008936032,0.011111111,2.26303,23.53149,0.009619884,0.001491227,0.134210466,-0.250349889,0.261461,23.53149
1,70,5350000,0,0.014881659,0.014285714,NaN,0,0.014285714,0,0,0.014285714,0,0
512,100,5350000,0.17,0.008857057,0.01,2.26302,23.37778,0.008799996,0.001200004,0.120000411,-0.2237778,0.2337778,23.37778
32,30,5350000,0.32,0.022718402,0.033333333,2.26306,19.37607,0.019859399,0.013473934,0.404218026,-0.612535667,0.645869,19.37607
32,105,5350000,0.12,0.009779167,0.00952381,2.2628,17.58993,0.00852529,0.00099852,0.104844596,-0.157999333,0.167523143,17.58993
2096,100,5350000,0.22,0.008819343,0.01,2.263,28.4217,0.008567762,0.001432238,0.143223776,-0.274217,0.284217,28.4217
8,45,5350000,0.12,0.018382397,0.022222222,2.26264,9.50663,0.018353342,0.00386888,0.174099593,-0.189036222,0.211258444,9.50663
8,75,5350000,0.06,0.012759242,0.013333333,2.26297,9.48076,0.011944327,0.001389007,0.104175494,-0.1130768,0.126410133,9.48076
32,115,5350000,0.12,0.007667751,0.008695652,2.26286,17.16243,0.007883468,0.000812184,0.09340114,-0.14054287,0.149238522,17.16243
8,140,5350000,0.04,0.007212981,0.007142857,2.26282,9.32246,0.006750882,0.000391975,0.054876471,-0.059446143,0.066589,9.32246
8,40,5350000,0.14,0.020749253,0.025,2.26305,9.46168,0.020126601,0.004873399,0.194935952,-0.211542,0.236542,9.46168
32,85,5350000,0.17,0.01007291,0.011764706,2.2629,18.04953,0.010201201,0.001563505,0.132897928,-0.200582706,0.212347412,18.04953
32,70,5350000,0.19,0.011817614,0.014285714,2.26292,17.54559,0.012044708,0.002241007,0.156870461,-0.236365571,0.250651286,17.54559
128,35,5350000,0.39,0.018024403,0.028571429,2.26304,19.76342,0.019820905,0.008750523,0.306268314,-0.536097714,0.564669143,19.76342
32,40,5350000,0.25,0.01656935,0.025,2.26292,18.38234,0.017809617,0.007190383,0.287615336,-0.4345585,0.4595585,18.38234
2096,105,5350000,0.27,0.008319044,0.00952381,2.26299,28.3523,0.0082279,0.00129591,0.136070526,-0.260498095,0.270021905,28.3523
1,150,5350000,0,0.006944743,0.006666667,NaN,0,0.006666667,0,0,0.006666667,0,0
512,185,5350000,0.12,0.004756012,0.005405405,2.26302,23.21517,0.005057222,0.000348183,0.064413902,-0.120082,0.125487405,23.21517
128,160,5350000,0.12,0.006097706,0.00625,2.26302,19.46986,0.005837493,0.000412507,0.066001052,-0.115436625,0.121686625,19.46986
32,55,5350000,0.25,0.014351545,0.018181818,2.26291,17.62803,0.014534702,0.003647117,0.200591409,-0.302327818,0.320509636,17.62803
128,85,5350000,0.16,0.009591041,0.011764706,2.26305,19.92621,0.010268832,0.001495873,0.127149246,-0.222661294,0.234426,19.92621
1,25,5350000,0,0.041669167,0.04,NaN,0,0.04,0,0,0.04,0,0
1,180,5350000,0,0.005787283,0.005555556,NaN,0,0.005555556,0,0,0.005555556,0,0
1,155,5350000,0,0.006720698,0.006451613,NaN,0,0.006451613,0,0,0.006451613,0,0
32,75,5350000,0.2,0.011176262,0.013333333,2.26289,17.89037,0.011342807,0.001990527,0.149289511,-0.225204933,0.238538267,17.89037
32,185,5350000,0.09,0.005505257,0.005405405,2.26278,17.08879,0.005092913,0.000312492,0.057811045,-0.086966432,0.092371838,17.08879
8,180,5350000,0.08,0.005225944,0.005555556,2.26311,9.12009,0.005323582,0.000231973,0.041755174,-0.045111611,0.050667167,9.12009
128,40,5350000,0.33,0.018027448,0.025,2.26296,19.9513,0.018236691,0.006763309,0.270532359,-0.4737825,0.4987825,19.9513
128,195,5350000,0.04,0.004843495,0.005128205,2.26307,19.35786,0.004852086,0.000276119,0.053843185,-0.094142872,0.099271077,19.35786
32,140,5350000,0.09,0.006562744,0.007142857,2.26305,18.73073,0.006544763,0.000598095,0.083733242,-0.126648071,0.133790929,18.73073
512,195,5350000,0.08,0.004839624,0.005128205,2.26303,23.14995,0.004815698,0.000312507,0.060938942,-0.113589487,0.118717692,23.14995
32,15,5350000,0.48,0.036900074,0.066666667,2.26289,19.33833,0.012875906,0.053790761,0.80686141,-1.222555333,1.289222,19.33833
8,35,5350000,0.14,0.024882703,0.028571429,2.26265,9.28926,0.022322167,0.006249262,0.218724158,-0.236836,0.265407429,9.28926
128,70,5350000,0.25,0.009254926,0.014285714,2.263,19.64278,0.012111437,0.002174277,0.152199394,-0.266325429,0.280611143,19.64278
1,185,5350000,0,0.005630873,0.005405405,NaN,0,0.005405405,0,0,0.005405405,0,0
128,95,5350000,0.2,0.008607595,0.010526316,2.26303,19.29848,0.009366514,0.001159802,0.110181203,-0.192615579,0.203141895,19.29848
512,45,5350000,0.3,0.0145921,0.022222222,2.263,23.83202,0.016181132,0.00604109,0.271849042,-0.507378222,0.529600444,23.83202
1,120,5350000,0,0.008680937,0.008333333,NaN,0,0.008333333,0,0,0.008333333,0,0
32,95,5350000,0.16,0.008012747,0.010526316,2.2629,17.7736,0.00929378,0.001232535,0.11709087,-0.176564211,0.187090526,17.7736
2096,125,5350000,0.2,0.007028431,0.008,2.26299,27.89192,0.007100454,0.000899546,0.112443269,-0.21513536,0.22313536,27.89192
512,145,5350000,0.18,0.006595909,0.006896552,2.26296,24.00039,0.0063106,0.000585952,0.084962985,-0.158623379,0.165519931,24.00039
128,115,5350000,0.1,0.007132893,0.008695652,2.26295,19.40067,0.007899989,0.000795663,0.091501223,-0.160005826,0.168701478,19.40067
32,180,5350000,0.07,0.004611779,0.005555556,2.26305,17.29503,0.005221478,0.000334078,0.060133994,-0.090527944,0.0960835,17.29503
8,105,5350000,0.07,0.008976246,0.00952381,2.26289,9.18679,0.008837107,0.000686703,0.072103802,-0.077969429,0.087493238,9.18679
512,40,5350000,0.41,0.016841178,0.025,2.26297,24.75951,0.01705669,0.00794331,0.317732413,-0.59398775,0.61898775,24.75951
8,165,5350000,0.09,0.005113307,0.006060606,2.26315,9.20339,0.005782017,0.000278589,0.045967148,-0.049717515,0.055778121,9.20339
1,115,5350000,0,0.009058385,0.008695652,NaN,0,0.008695652,0,0,0.008695652,0,0
2096,85,5350000,0.27,0.009484469,0.011764706,2.263,28.00003,0.00981178,0.001952926,0.165998681,-0.317647412,0.329412118,28.00003
32,150,5350000,0.15,0.006127361,0.006666667,2.263,18.22072,0.006159846,0.000506821,0.076023089,-0.1148048,0.121471467,18.22072
128,65,5350000,0.18,0.01128272,0.015384615,2.26304,19.91652,0.012827827,0.002556788,0.166191234,-0.291023385,0.306408,19.91652
2096,145,5350000,0.14,0.005762981,0.006896552,2.26297,27.94345,0.006226807,0.000669744,0.097112937,-0.185816897,0.192713448,27.94345
2096,155,5350000,0.12,0.005496456,0.006451613,2.263,27.85951,0.00586726,0.000584353,0.090574687,-0.173287161,0.179738774,27.85951
128,110,5350000,0.11,0.007720639,0.009090909,2.26297,19.60113,0.008212284,0.000878625,0.096648793,-0.169101182,0.178192091,19.60113
32,135,5350000,0.12,0.006369464,0.007407407,2.26299,17.61602,0.006802469,0.000604939,0.081666748,-0.12308163,0.130489037,17.61602
1,20,5350000,0,0.052086724,0.05,NaN,0,0.05,0,0,0.05,0,0
128,85,5350000,0.22,0.009763437,0.011764706,2.26288,19.92621,0.010268832,0.001495873,0.127149246,-0.222661294,0.234426,19.92621
128,20,5350000,0.43,0.025716249,0.05,2.26301,20.6241,0.022034472,0.027965528,0.559310564,-0.981205,1.031205,20.6241
512,170,5350000,0.12,0.004574327,0.005882353,2.263,23.59054,0.005463348,0.000419005,0.071230899,-0.132885529,0.138767882,23.59054
512,90,5350000,0.24,0.009106665,0.011111111,2.26299,23.53149,0.009619884,0.001491227,0.134210466,-0.250349889,0.261461,23.53149
1,90,5350000,0,0.011574602,0.011111111,NaN,0,0.011111111,0,0,0.011111111,0,0
512,180,5350000,0.12,0.004116619,0.005555556,2.26296,23.33643,0.005185839,0.000369717,0.066548976,-0.124091278,0.129646833,23.33643
32,180,5350000,0.07,0.005878449,0.005555556,2.26296,17.29503,0.005221478,0.000334078,0.060133994,-0.090527944,0.0960835,17.29503
128,75,5350000,0.23,0.011640518,0.013333333,2.26297,19.18122,0.011483802,0.001849531,0.138714856,-0.242416267,0.2557496,19.18122
1,85,5350000,0,0.012255486,0.011764706,NaN,0,0.011764706,0,0,0.011764706,0,0
32,145,5350000,0.12,0.007552637,0.006896552,2.26298,17.33328,0.006380592,0.00051596,0.074814192,-0.11264331,0.119539862,17.33328
2096,55,5350000,0.34,0.011671009,0.018181818,2.263,28.26962,0.013472482,0.004709336,0.259013469,-0.495811273,0.513993091,28.26962
32,175,5350000,0.07,0.004774182,0.005714286,2.26295,17.92567,0.005347957,0.000366328,0.064107462,-0.096718114,0.1024324,17.92567
8,75,5350000,0.1,0.012730873,0.013333333,2.26283,9.48076,0.011944327,0.001389007,0.104175494,-0.1130768,0.126410133,9.48076
8,80,5350000,0.11,0.012634598,0.0125,2.26297,9.5924,0.011264818,0.001235182,0.098814567,-0.107405,0.119905,9.5924
1,145,5350000,0,0.007184241,0.006896552,NaN,0,0.006896552,0,0,0.006896552,0,0
8,160,5350000,0.05,0.006116199,0.00625,2.263,9.20632,0.005953633,0.000296367,0.047418713,-0.0512895,0.0575395,9.20632
1,105,5350000,0,0.009921069,0.00952381,NaN,0,0.00952381,0,0,0.00952381,0,0
128,80,5350000,0.17,0.007621667,0.0125,2.26291,20.04602,0.010801145,0.001698855,0.135908364,-0.23807525,0.25057525,20.04602
2096,45,5350000,0.38,0.013681959,0.022222222,2.26299,29.01266,0.015002382,0.00721984,0.324892811,-0.622503556,0.644725778,29.01266
8,45,5350000,0.17,0.01994169,0.022222222,2.26254,9.50663,0.018353342,0.00386888,0.174099593,-0.189036222,0.211258444,9.50663
8,65,5350000,0.07,0.013821236,0.015384615,2.26305,9.42249,0.013546712,0.001837903,0.119463713,-0.129576769,0.144961385,9.42249
128,65,5350000,0.23,0.011825873,0.015384615,2.26304,19.91652,0.012827827,0.002556788,0.166191234,-0.291023385,0.306408,19.91652
512,20,5350000,0.52,0.023938034,0.05,2.26302,25.06147,0.017839261,0.032160739,0.643214775,-1.2030735,1.2530735,25.06147
8,90,5350000,0.1,0.011059221,0.011111111,2.26304,9.61569,0.010132795,0.000978316,0.088048431,-0.095729889,0.106841,9.61569
512,130,5350000,0.15,0.006464793,0.007692308,2.26301,23.36204,0.006982724,0.000709584,0.092245859,-0.172015692,0.179708,23.36204
32,45,5350000,0.29,0.018371233,0.022222222,2.26297,18.12989,0.016618954,0.005603268,0.25214705,-0.380664222,0.402886444,18.12989
1,110,5350000,0,0.009470113,0.009090909,NaN,0,0.009090909,0,0,0.009090909,0,0
512,180,5350000,0.09,0.005106584,0.005555556,2.26302,23.33643,0.005185839,0.000369717,0.066548976,-0.124091278,0.129646833,23.33643
2096,80,5350000,0.26,0.009364043,0.0125,2.26298,28.56353,0.010250961,0.002249039,0.179923114,-0.344544125,0.357044125,28.56353
1,60,5350000,0,0.017361943,0.016666667,NaN,0,0.016666667,0,0,0.016666667,0,0
512,70,5350000,0.22,0.009440269,0.014285714,2.26305,23.6493,0.011808283,0.002477432,0.173420214,-0.323561429,0.337847143,23.6493
2096,120,5350000,0.25,0.007190436,0.008333333,2.26301,28.0973,0.007350076,0.000983257,0.117990872,-0.225810833,0.234144167,28.0973
8,40,5350000,0.15,0.020319611,0.025,2.26284,9.46168,0.020126601,0.004873399,0.194935952,-0.211542,0.236542,9.46168
1,25,5350000,0,0.041669167,0.04,NaN,0,0.04,0,0,0.04,0,0
32,110,5350000,0.12,0.007203561,0.009090909,2.26293,17.53811,0.008183781,0.000907128,0.099784099,-0.150346455,0.159437364,17.53811
1,175,5350000,0,0.005952622,0.005714286,NaN,0,0.005714286,0,0,0.005714286,0,0
32,65,5350000,0.21,0.011152519,0.015384615,2.26298,18.25695,0.012680204,0.002704411,0.175786738,-0.265491538,0.280876154,18.25695
1,30,5350000,0,0.034724212,0.033333333,NaN,0,0.033333333,0,0,0.033333333,0,0
128,90,5350000,0.2,0.008612923,0.011111111,2.26293,19.69417,0.009792367,0.001318745,0.118687009,-0.207713,0.218824111,19.69417
1,150,5350000,0,0.006944743,0.006666667,NaN,0,0.006666667,0,0,0.006666667,0,0
32,10,5350000,0.61,0.042980866,0.1,2.26296,21.4522,-0.034258897,0.134258897,1.342588967,-2.04522,2.14522,21.4522
8,95,5350000,0.12,0.009287183,0.010526316,2.26302,9.25417,0.009681282,0.000845034,0.080278185,-0.086886,0.097412316,9.25417
1,115,5350000,0,0.009058385,0.008695652,NaN,0,0.008695652,0,0,0.008695652,0,0
32,90,5350000,0.15,0.008332608,0.011111111,2.26299,17.05692,0.009793198,0.001317913,0.118612194,-0.178410222,0.189521333,17.05692
128,70,5350000,0.21,0.012043732,0.014285714,2.26295,19.64278,0.012111437,0.002174277,0.152199394,-0.266325429,0.280611143,19.64278
2096,80,5350000,0.28,0.009506726,0.0125,2.26299,28.56353,0.010250961,0.002249039,0.179923114,-0.344544125,0.357044125,28.56353
2096,75,5350000,0.27,0.009882692,0.013333333,2.26299,28.22415,0.010804831,0.002528503,0.189637698,-0.362988667,0.376322,28.22415
8,135,5350000,0.09,0.006291177,0.007407407,2.26301,9.2396,0.006989607,0.000417801,0.056403114,-0.061034074,0.068441481,9.2396
512,95,5350000,0.17,0.009189633,0.010526316,2.26295,23.37121,0.009197045,0.001329271,0.126280723,-0.235486421,0.246012737,23.37121
8,120,5350000,0.03,0.007707713,0.008333333,2.26307,9.17739,0.007808114,0.000525219,0.063026272,-0.068144917,0.07647825,9.17739
8,35,5350000,0.21,0.023767631,0.028571429,2.26287,9.28926,0.022322167,0.006249262,0.218724158,-0.236836,0.265407429,9.28926
128,190,5350000,0.07,0.005064711,0.005263158,2.26307,19.31572,0.004972948,0.00029021,0.055139816,-0.096398526,0.101661684,19.31572
512,165,5350000,0.11,0.005500592,0.006060606,2.26298,23.42968,0.005618855,0.000441751,0.072888981,-0.135937455,0.141998061,23.42968
32,115,5350000,0.13,0.00684735,0.008695652,2.26287,17.16243,0.007883468,0.000812184,0.09340114,-0.14054287,0.149238522,17.16243
2096,150,5350000,0.16,0.006178295,0.006666667,2.26299,27.83779,0.006043194,0.000623473,0.093520875,-0.1789186,0.185585267,27.83779
512,10,5350000,0.71,0.031916602,0.1,2.26302,26.39911,-0.035509191,0.135509191,1.355091908,-2.539911,2.639911,26.39911
32,25,5350000,0.33,0.025804341,0.04,2.26305,18.33948,0.021635537,0.018364463,0.459111578,-0.6935792,0.7335792,18.33948
2096,75,5350000,0.29,0.009591082,0.013333333,2.26297,28.22415,0.010804831,0.002528503,0.189637698,-0.362988667,0.376322,28.22415
1,55,5350000,0,0.018940309,0.018181818,NaN,0,0.018181818,0,0,0.018181818,0,0
512,50,5350000,0.32,0.014290212,0.02,2.26302,23.48955,0.015177035,0.004822965,0.241148275,-0.449791,0.469791,23.48955
8,70,5350000,0.06,0.012429296,0.014285714,2.2632,9.64907,0.012662884,0.00162283,0.113598107,-0.123558143,0.137843857,9.64907
128,15,5350000,0.56,0.029973868,0.066666667,2.26299,21.54568,0.01472861,0.051938057,0.779070856,-1.369712,1.436378667,21.54568
2096,195,5350000,0.11,0.004188356,0.005128205,2.263,27.6771,0.004761416,0.000366789,0.071523875,-0.136805641,0.141933846,27.6771
512,135,5350000,0.17,0.007250788,0.007407407,2.26297,23.20759,0.006753762,0.000653645,0.088242081,-0.164500667,0.171908074,23.20759
1,190,5350000,0,0.005482698,0.005263158,NaN,0,0.005263158,0,0,0.005263158,0,0
32,155,5350000,0.09,0.005444039,0.006451613,2.26291,17.09102,0.006006392,0.000445221,0.069009284,-0.103813032,0.110264645,17.09102
32,50,5350000,0.24,0.01506361,0.02,2.26311,20.02808,0.014986159,0.005013841,0.250692043,-0.3805616,0.4005616,20.02808
32,165,5350000,0.06,0.005148763,0.006060606,2.26299,17.55215,0.005657115,0.000403491,0.066575987,-0.100316061,0.106376667,17.55215
8,100,5350000,0.13,0.010478101,0.01,2.26311,9.34958,0.009229494,0.000770506,0.077050557,-0.0834958,0.0934958,9.34958
8,175,5350000,0.04,0.005352641,0.005714286,2.26321,9.26827,0.00546488,0.000249406,0.043645986,-0.047247257,0.052961543,9.26827
2096,70,5350000,0.28,0.01131307,0.014285714,2.26297,28.42255,0.011362693,0.002923022,0.204611513,-0.391750714,0.406036429,28.42255
512,105,5350000,0.17,0.008260827,0.00952381,2.263,23.88072,0.008411954,0.001111855,0.11674481,-0.217911619,0.227435429,23.88072
32,190,5350000,0.09,0.004299573,0.005263158,2.26292,17.5043,0.004959693,0.000303465,0.057658373,-0.086864737,0.092127895,17.5043
128,160,5350000,0.18,0.005861068,0.00625,2.26299,19.46986,0.005837493,0.000412507,0.066001052,-0.115436625,0.121686625,19.46986
128,55,5350000,0.31,0.01295929,0.018181818,2.26305,19.83096,0.014626108,0.00355571,0.195564067,-0.342381091,0.360562909,19.83096
2096,140,5350000,0.18,0.00539683,0.007142857,2.26298,27.95394,0.00642415,0.000718707,0.100619015,-0.192528143,0.199671,27.95394
32,165,5350000,0.04,0.005236659,0.006060606,2.26304,17.55215,0.005657115,0.000403491,0.066575987,-0.100316061,0.106376667,17.55215
2096,10,5350000,0.76,0.027076049,0.1,2.26298,30.99488,-0.056190648,0.156190648,1.561906478,-2.999488,3.099488,30.99488
128,180,5350000,0.1,0.005837984,0.005555556,2.263,19.93135,0.005221899,0.000333657,0.060058188,-0.105174167,0.110729722,19.93135
32,15,5350000,0.47,0.036956126,0.066666667,2.2629,19.33833,0.012875906,0.053790761,0.80686141,-1.222555333,1.289222,19.33833
32,105,5350000,0.08,0.009084812,0.00952381,2.26285,17.58993,0.00852529,0.00099852,0.104844596,-0.157999333,0.167523143,17.58993
1,125,5350000,0,0.008333698,0.008,NaN,0,0.008,0,0,0.008,0,0
2096,50,5350000,0.38,0.013083425,0.02,2.26301,28.29513,0.014296562,0.005703438,0.285171918,-0.5459026,0.5659026,28.29513
2096,165,5350000,0.15,0.005485863,0.006060606,2.26298,28.01908,0.005541984,0.000518622,0.085572652,-0.163752,0.169812606,28.01908
2096,30,5350000,0.52,0.016754219,0.033333333,2.26299,29.23034,0.01696681,0.016366523,0.490995689,-0.941011333,0.974344667,29.23034
128,35,5350000,0.37,0.017055783,0.028571429,2.26301,19.76342,0.019820905,0.008750523,0.306268314,-0.536097714,0.564669143,19.76342
8,170,5350000,0.04,0.00608817,0.005882353,2.26292,9.27372,0.005617905,0.000264448,0.044956111,-0.048668941,0.054551294,9.27372
2096,95,5350000,0.2,0.008443441,0.010526316,2.26297,28.41205,0.008939888,0.001586428,0.150710681,-0.288547895,0.299074211,28.41205
128,140,5350000,0.1,0.006517146,0.007142857,2.26299,19.43807,0.006604953,0.000537904,0.075306613,-0.1317005,0.138843357,19.43807
2096,110,5350000,0.19,0.008133006,0.009090909,2.26299,27.96272,0.007926356,0.001164553,0.128100786,-0.245115636,0.254206545,27.96272
8,165,5350000,0.1,0.005751611,0.006060606,2.2631,9.20339,0.005782017,0.000278589,0.045967148,-0.049717515,0.055778121,9.20339
8,60,5350000,0.15,0.015011735,0.016666667,2.26285,9.37556,0.014520426,0.002146241,0.128774433,-0.139592667,0.156259333,9.37556
1,15,5350000,0,0.069449508,0.066666667,NaN,0,0.066666667,0,0,0.066666667,0,0
1,5,5350000,0,0.208362851,0.2,NaN,0,0.2,0,0,0.2,0,0
8,140,5350000,0.07,0.007923289,0.007142857,2.26265,9.32246,0.006750882,0.000391975,0.054876471,-0.059446143,0.066589,9.32246
8,30,5350000,0.23,0.026679394,0.033333333,2.26291,9.97836,0.024196403,0.009136931,0.274107925,-0.299278667,0.332612,9.97836
512,145,5350000,0.09,0.006234022,0.006896552,2.26298,24.00039,0.0063106,0.000585952,0.084962985,-0.158623379,0.165519931,24.00039
32,125,5350000,0.12,0.007005384,0.008,2.26299,17.85711,0.007284743,0.000715257,0.08940718,-0.13485688,0.14285688,17.85711
512,105,5350000,0.2,0.008269855,0.00952381,2.26305,23.88072,0.008411954,0.001111855,0.11674481,-0.217911619,0.227435429,23.88072
128,185,5350000,0.07,0.004379045,0.005405405,2.26302,19.08857,0.005102897,0.000302509,0.05596412,-0.097776054,0.103181459,19.08857
128,40,5350000,0.33,0.0167593,0.025,2.26305,19.9513,0.018236691,0.006763309,0.270532359,-0.4737825,0.4987825,19.9513
2096,140,5350000,0.2,0.006041529,0.007142857,2.26298,27.95394,0.00642415,0.000718707,0.100619015,-0.192528143,0.199671,27.95394
128,110,5350000,0.12,0.007980414,0.009090909,2.26293,19.60113,0.008212284,0.000878625,0.096648793,-0.169101182,0.178192091,19.60113
128,165,5350000,0.08,0.005144585,0.006060606,2.26296,19.3864,0.005674384,0.000386222,0.063726672,-0.111432727,0.117493333,19.3864
8,115,5350000,0.1,0.008687718,0.008695652,2.26257,9.46965,0.008105557,0.000590095,0.067860924,-0.07364913,0.082344783,9.46965
128,25,5350000,0.39,0.023830347,0.04,2.26298,20.67692,0.022056224,0.017943776,0.448594403,-0.7870768,0.8270768,20.67692
2096,50,5350000,0.37,0.014225328,0.02,2.26299,28.29513,0.014296562,0.005703438,0.285171918,-0.5459026,0.5659026,28.29513
32,155,5350000,0.08,0.006058777,0.006451613,2.26293,17.09102,0.006006392,0.000445221,0.069009284,-0.103813032,0.110264645,17.09102
1,165,5350000,0,0.006313414,0.006060606,NaN,0,0.006060606,0,0,0.006060606,0,0
2096,170,5350000,0.17,0.005006476,0.005882353,2.26301,27.99855,0.005394147,0.000488206,0.082994954,-0.158815,0.164697353,27.99855
512,65,5350000,0.22,0.01205741,0.015384615,2.26303,23.56485,0.012521641,0.002862974,0.186093322,-0.347151538,0.362536154,23.56485
1,75,5350000,0,0.013889527,0.013333333,NaN,0,0.013333333,0,0,0.013333333,0,0
1,10,5350000,0,0.104176867,0.1,NaN,0,0.1,0,0,0.1,0,0
1,45,5350000,0,0.023149327,0.022222222,NaN,0,0.022222222,0,0,0.022222222,0,0
128,175,5350000,0.09,0.006161503,0.005714286,2.26296,19.17145,0.005374749,0.000339537,0.059418943,-0.103836857,0.109551143,19.17145
2096,5,5350000,0.85,0.031488284,0.2,2.26299,32.27317,-0.450529033,0.650529033,3.252645166,-6.254634,6.454634,32.27317
2096,130,5350000,0.21,0.007235942,0.007692308,2.26298,28.13561,0.00685336,0.000838947,0.109063153,-0.208735462,0.216427769,28.13561
2096,110,5350000,0.19,0.008381447,0.009090909,2.263,27.96272,0.007926356,0.001164553,0.128100786,-0.245115636,0.254206545,27.96272
128,90,5350000,0.2,0.00866248,0.011111111,2.26304,19.69417,0.009792367,0.001318745,0.118687009,-0.207713,0.218824111,19.69417
32,145,5350000,0.1,0.006058375,0.006896552,2.26297,17.33328,0.006380592,0.00051596,0.074814192,-0.11264331,0.119539862,17.33328
512,30,5350000,0.45,0.019999289,0.033333333,2.26299,24.7186,0.019235226,0.014098108,0.422943234,-0.79062,0.823953333,24.7186
512,55,5350000,0.28,0.012330964,0.018181818,2.26299,24.1594,0.01408223,0.004099588,0.22547735,-0.42108,0.439261818,24.1594
128,30,5350000,0.4,0.019214566,0.033333333,2.26302,19.99624,0.02128259,0.012050744,0.361522305,-0.633208,0.666541333,19.99624
2096,150,5350000,0.19,0.006955942,0.006666667,2.263,27.83779,0.006043194,0.000623473,0.093520875,-0.1789186,0.185585267,27.83779
32,195,5350000,0.13,0.004786246,0.005128205,2.26297,17.09917,0.004846771,0.000281434,0.054879691,-0.082559846,0.087688051,17.09917
1,5,5350000,0,0.208362851,0.2,NaN,0,0.2,0,0,0.2,0,0
32,135,5350000,0.1,0.007462462,0.007407407,2.26294,17.61602,0.006802469,0.000604939,0.081666748,-0.12308163,0.130489037,17.61602
32,70,5350000,0.2,0.012821404,0.014285714,2.26295,17.54559,0.012044708,0.002241007,0.156870461,-0.236365571,0.250651286,17.54559
1,50,5350000,0,0.020834401,0.02,NaN,0,0.02,0,0,0.02,0,0
2096,95,5350000,0.27,0.008201642,0.010526316,2.263,28.41205,0.008939888,0.001586428,0.150710681,-0.288547895,0.299074211,28.41205
